session_id,user_id,device,traffic_source,region,event_stage,event_timestamp,order_value
S100231,U11747,desktop,paid_ads,West,view_product,2025-10-07 12:32:00,
S100232,U35307,tablet,paid_ads,North,view_product,2025-11-17 07:01:00,
S100233,U16493,mobile,direct,East,view_product,2025-10-19 04:02:00,
S100233,U16493,mobile,direct,East,add_to_cart,2025-10-19 04:10:00,
S100234,U19095,mobile,social,West,view_product,2025-11-27 19:00:00,
S100235,U11245,mobile,social,East,view_product,2025-10-28 04:35:00,
S100236,U44588,mobile,direct,West,view_product,2025-10-15 09:15:00,
S100236,U44588,mobile,direct,West,add_to_cart,2025-10-15 09:16:00,
S100236,U44588,mobile,direct,West,checkout_start,2025-10-15 09:22:00,
S100237,U39957,mobile,social,North,view_product,2025-10-15 15:38:00,
S100238,U43775,mobile,paid_ads,South,view_product,2025-10-19 09:27:00,
S100238,U43775,mobile,paid_ads,South,add_to_cart,2025-10-19 09:33:00,
S100238,U43775,mobile,paid_ads,South,checkout_start,2025-10-19 09:37:00,
S100238,U43775,mobile,paid_ads,South,purchase,2025-10-19 09:39:00,122.31
S100239,U33632,tablet,paid_ads,North,view_product,2025-12-07 17:32:00,
S100240,U43267,desktop,email,North,view_product,2025-11-19 15:02:00,
S100241,U34464,mobile,email,East,view_product,2025-10-03 11:50:00,
S100241,U34464,mobile,email,East,add_to_cart,2025-10-03 11:54:00,
S100242,U16793,desktop,social,East,view_product,2025-10-18 01:22:00,
S100243,U21474,mobile,organic_search,West,view_product,2025-12-29 15:40:00,
S100243,U21474,mobile,organic_search,West,add_to_cart,2025-12-29 15:43:00,
S100243,U21474,mobile,organic_search,West,checkout_start,2025-12-29 15:47:00,
S100243,U21474,mobile,organic_search,West,purchase,2025-12-29 15:51:00,23.98
S100244,U23072,tablet,direct,North,view_product,2025-11-10 09:32:00,
S100245,U41024,mobile,email,East,view_product,2025-10-05 20:12:00,
S100245,U41024,mobile,email,East,add_to_cart,2025-10-05 20:13:00,
S100246,U31753,mobile,organic_search,East,view_product,2025-10-16 11:27:00,
S100247,U38818,mobile,paid_ads,West,view_product,2025-11-13 05:31:00,
S100248,U34074,desktop,organic_search,East,view_product,2025-10-11 23:27:00,
S100248,U34074,desktop,organic_search,East,add_to_cart,2025-10-11 23:30:00,
S100248,U34074,desktop,organic_search,East,checkout_start,2025-10-11 23:33:00,
S100248,U34074,desktop,organic_search,East,purchase,2025-10-11 23:39:00,150.49
S100249,U30086,tablet,social,West,view_product,2025-12-17 22:27:00,
S100249,U30086,tablet,social,West,add_to_cart,2025-12-17 22:35:00,
S100249,U30086,tablet,social,West,checkout_start,2025-12-17 22:36:00,
S100250,U33105,desktop,paid_ads,West,view_product,2025-11-05 20:50:00,
S100251,U14917,mobile,direct,West,view_product,2025-11-16 16:51:00,
S100252,U20484,desktop,organic_search,North,view_product,2025-10-19 19:43:00,
S100253,U12280,desktop,direct,South,view_product,2025-10-09 07:49:00,
S100254,U33733,tablet,email,West,view_product,2025-12-12 01:38:00,
S100254,U33733,tablet,email,West,add_to_cart,2025-12-12 01:46:00,
S100255,U34380,desktop,paid_ads,West,view_product,2025-10-10 18:08:00,
S100256,U36085,tablet,direct,East,view_product,2025-12-23 08:15:00,
S100257,U11698,mobile,organic_search,South,view_product,2025-12-03 16:24:00,
S100258,U17717,mobile,direct,East,view_product,2025-11-03 22:28:00,
S100258,U17717,mobile,direct,East,add_to_cart,2025-11-03 22:33:00,
S100259,U42191,tablet,organic_search,South,view_product,2025-10-16 04:54:00,
S100259,U42191,tablet,organic_search,South,add_to_cart,2025-10-16 04:57:00,
S100260,U39170,desktop,paid_ads,North,view_product,2025-12-27 10:42:00,
S100261,U14255,tablet,direct,East,view_product,2025-11-08 05:45:00,
S100262,U21409,desktop,paid_ads,East,view_product,2025-12-05 07:07:00,
S100263,U19101,mobile,organic_search,South,view_product,2025-12-03 00:23:00,
S100264,U34176,mobile,direct,West,view_product,2025-12-10 04:39:00,
S100265,U14308,desktop,social,East,view_product,2025-11-20 22:46:00,
S100266,U36921,tablet,paid_ads,West,view_product,2025-12-13 02:08:00,
S100267,U14860,desktop,social,West,view_product,2025-11-29 21:33:00,
S100268,U21925,desktop,organic_search,South,view_product,2025-11-25 16:58:00,
S100269,U18137,mobile,organic_search,South,view_product,2025-11-08 05:10:00,
S100270,U24776,tablet,email,East,view_product,2025-12-06 09:54:00,
S100270,U24776,tablet,email,East,add_to_cart,2025-12-06 09:58:00,
S100270,U24776,tablet,email,East,checkout_start,2025-12-06 10:03:00,
S100270,U24776,tablet,email,East,purchase,2025-12-06 10:08:00,140.96
S100271,U16122,mobile,email,South,view_product,2025-12-15 18:09:00,
S100271,U16122,mobile,email,South,add_to_cart,2025-12-15 18:15:00,
S100272,U12699,desktop,paid_ads,North,view_product,2025-10-11 01:41:00,
S100273,U27344,mobile,email,South,view_product,2025-12-13 13:39:00,
S100274,U42639,mobile,direct,East,view_product,2025-12-22 09:30:00,
S100274,U42639,mobile,direct,East,add_to_cart,2025-12-22 09:37:00,
S100274,U42639,mobile,direct,East,checkout_start,2025-12-22 09:38:00,
S100275,U20359,mobile,direct,West,view_product,2025-11-23 15:29:00,
S100275,U20359,mobile,direct,West,add_to_cart,2025-11-23 15:32:00,
S100275,U20359,mobile,direct,West,checkout_start,2025-11-23 15:38:00,
S100275,U20359,mobile,direct,West,purchase,2025-11-23 15:44:00,214.95
S100276,U18569,mobile,paid_ads,East,view_product,2025-12-05 17:06:00,
S100277,U40570,desktop,paid_ads,North,view_product,2025-11-04 14:15:00,
S100277,U40570,desktop,paid_ads,North,add_to_cart,2025-11-04 14:16:00,
S100277,U40570,desktop,paid_ads,North,checkout_start,2025-11-04 14:20:00,
S100278,U37402,mobile,organic_search,South,view_product,2025-10-21 10:59:00,
S100279,U30494,desktop,email,South,view_product,2025-10-21 15:32:00,
S100280,U30220,desktop,organic_search,West,view_product,2025-10-03 02:25:00,
S100281,U25776,mobile,organic_search,South,view_product,2025-12-14 11:03:00,
S100281,U25776,mobile,organic_search,South,add_to_cart,2025-12-14 11:11:00,
S100282,U40840,mobile,paid_ads,East,view_product,2025-12-08 00:54:00,
S100282,U40840,mobile,paid_ads,East,add_to_cart,2025-12-08 00:57:00,
S100283,U33971,mobile,paid_ads,West,view_product,2025-11-16 01:25:00,
S100283,U33971,mobile,paid_ads,West,add_to_cart,2025-11-16 01:29:00,
S100283,U33971,mobile,paid_ads,West,checkout_start,2025-11-16 01:32:00,
S100283,U33971,mobile,paid_ads,West,purchase,2025-11-16 01:41:00,107.32
S100284,U28331,desktop,organic_search,North,view_product,2025-10-17 03:25:00,
S100285,U32222,mobile,direct,East,view_product,2025-10-19 06:38:00,
S100286,U42773,mobile,email,North,view_product,2025-10-06 01:08:00,
S100287,U41047,desktop,social,West,view_product,2025-10-20 19:57:00,
S100288,U31493,mobile,social,East,view_product,2025-10-21 12:39:00,
S100289,U29610,mobile,organic_search,East,view_product,2025-12-04 16:34:00,
S100290,U29647,mobile,social,West,view_product,2025-10-03 11:21:00,
S100291,U37298,mobile,organic_search,East,view_product,2025-12-28 20:01:00,
S100292,U27401,desktop,organic_search,South,view_product,2025-10-07 18:30:00,
S100292,U27401,desktop,organic_search,South,add_to_cart,2025-10-07 18:37:00,
S100292,U27401,desktop,organic_search,South,checkout_start,2025-10-07 18:43:00,
S100292,U27401,desktop,organic_search,South,purchase,2025-10-07 18:53:00,209.38
S100293,U17202,mobile,organic_search,South,view_product,2025-10-03 14:20:00,
S100294,U37063,mobile,organic_search,South,view_product,2025-11-22 16:49:00,
S100295,U40907,mobile,email,North,view_product,2025-10-18 16:13:00,
S100296,U41350,mobile,organic_search,West,view_product,2025-11-10 05:29:00,
S100297,U32434,desktop,paid_ads,East,view_product,2025-12-26 23:43:00,
S100298,U27325,desktop,organic_search,West,view_product,2025-10-25 07:17:00,
S100299,U24736,mobile,organic_search,East,view_product,2025-11-06 22:13:00,
S100300,U42047,mobile,organic_search,East,view_product,2025-12-01 11:35:00,
S100301,U27921,mobile,organic_search,East,view_product,2025-10-16 18:43:00,
S100302,U35856,mobile,paid_ads,East,view_product,2025-10-19 09:02:00,
S100303,U15179,mobile,paid_ads,East,view_product,2025-11-26 20:16:00,
S100304,U24023,mobile,email,South,view_product,2025-12-08 08:59:00,
S100305,U27800,mobile,direct,South,view_product,2025-10-14 19:47:00,
S100306,U25889,desktop,organic_search,North,view_product,2025-12-25 16:14:00,
S100307,U13440,desktop,social,North,view_product,2025-11-22 10:45:00,
S100308,U19009,mobile,organic_search,North,view_product,2025-12-10 05:26:00,
S100309,U41175,desktop,email,West,view_product,2025-12-23 06:48:00,
S100310,U31048,mobile,organic_search,East,view_product,2025-12-22 01:58:00,
S100311,U25218,mobile,paid_ads,North,view_product,2025-10-23 13:56:00,
S100312,U12381,desktop,paid_ads,West,view_product,2025-12-03 05:59:00,
S100313,U28970,mobile,email,North,view_product,2025-10-02 09:36:00,
S100314,U31957,mobile,organic_search,East,view_product,2025-11-28 20:34:00,
S100315,U18794,desktop,direct,West,view_product,2025-11-04 06:51:00,
S100315,U18794,desktop,direct,West,add_to_cart,2025-11-04 06:54:00,
S100315,U18794,desktop,direct,West,checkout_start,2025-11-04 07:00:00,
S100315,U18794,desktop,direct,West,purchase,2025-11-04 07:03:00,17.89
S100316,U32092,mobile,paid_ads,East,view_product,2025-12-12 21:48:00,
S100316,U32092,mobile,paid_ads,East,add_to_cart,2025-12-12 21:55:00,
S100317,U43769,mobile,paid_ads,East,view_product,2025-10-12 12:42:00,
S100317,U43769,mobile,paid_ads,East,add_to_cart,2025-10-12 12:45:00,
S100318,U26256,mobile,organic_search,North,view_product,2025-11-03 12:15:00,
S100319,U27497,mobile,paid_ads,East,view_product,2025-11-08 18:46:00,
S100320,U27141,mobile,organic_search,East,view_product,2025-12-28 07:03:00,
S100321,U40500,mobile,organic_search,East,view_product,2025-10-21 12:43:00,
S100322,U30380,mobile,direct,North,view_product,2025-12-21 09:23:00,
S100323,U24360,desktop,email,South,view_product,2025-12-01 04:29:00,
S100324,U34485,desktop,paid_ads,West,view_product,2025-12-29 17:58:00,
S100325,U24313,mobile,paid_ads,South,view_product,2025-12-27 19:55:00,
S100326,U44439,desktop,email,West,view_product,2025-12-07 22:23:00,
S100326,U44439,desktop,email,West,add_to_cart,2025-12-07 22:25:00,
S100326,U44439,desktop,email,West,checkout_start,2025-12-07 22:30:00,
S100326,U44439,desktop,email,West,purchase,2025-12-07 22:34:00,132.4
S100327,U19820,mobile,organic_search,South,view_product,2025-11-11 16:28:00,
S100327,U19820,mobile,organic_search,South,add_to_cart,2025-11-11 16:32:00,
S100328,U42035,mobile,paid_ads,North,view_product,2025-12-05 14:51:00,
S100328,U42035,mobile,paid_ads,North,add_to_cart,2025-12-05 14:54:00,
S100329,U39936,desktop,paid_ads,North,view_product,2025-12-11 14:43:00,
S100330,U11426,mobile,social,West,view_product,2025-11-02 00:47:00,
S100330,U11426,mobile,social,West,add_to_cart,2025-11-02 00:49:00,
S100330,U11426,mobile,social,West,checkout_start,2025-11-02 00:52:00,
S100331,U13948,desktop,organic_search,North,view_product,2025-11-30 01:18:00,
S100332,U18875,mobile,organic_search,West,view_product,2025-11-17 12:28:00,
S100333,U34739,mobile,organic_search,West,view_product,2025-10-11 21:42:00,
S100334,U18715,mobile,organic_search,East,view_product,2025-10-16 05:34:00,
S100335,U18345,mobile,direct,South,view_product,2025-10-01 00:19:00,
S100336,U37795,mobile,paid_ads,West,view_product,2025-10-30 07:29:00,
S100337,U28064,mobile,social,South,view_product,2025-10-15 01:51:00,
S100338,U11025,mobile,paid_ads,South,view_product,2025-10-27 02:06:00,
S100339,U39257,tablet,direct,North,view_product,2025-11-01 23:02:00,
S100340,U25357,desktop,organic_search,South,view_product,2025-10-08 04:32:00,
S100341,U25346,mobile,email,East,view_product,2025-12-13 19:49:00,
S100342,U31015,desktop,paid_ads,South,view_product,2025-11-08 04:42:00,
S100343,U37103,mobile,organic_search,East,view_product,2025-11-05 01:35:00,
S100344,U21477,desktop,organic_search,West,view_product,2025-12-11 15:03:00,
S100345,U34979,mobile,paid_ads,East,view_product,2025-12-29 13:26:00,
S100345,U34979,mobile,paid_ads,East,add_to_cart,2025-12-29 13:33:00,
S100345,U34979,mobile,paid_ads,East,checkout_start,2025-12-29 13:38:00,
S100345,U34979,mobile,paid_ads,East,purchase,2025-12-29 13:42:00,76.65
S100346,U19460,mobile,organic_search,West,view_product,2025-10-08 17:26:00,
S100347,U44733,mobile,email,South,view_product,2025-11-19 07:16:00,
S100347,U44733,mobile,email,South,add_to_cart,2025-11-19 07:18:00,
S100348,U34318,mobile,paid_ads,North,view_product,2025-12-08 23:53:00,
S100348,U34318,mobile,paid_ads,North,add_to_cart,2025-12-08 23:58:00,
S100348,U34318,mobile,paid_ads,North,checkout_start,2025-12-09 00:03:00,
S100349,U14769,mobile,paid_ads,South,view_product,2025-12-15 23:42:00,
S100350,U41417,mobile,organic_search,South,view_product,2025-11-12 09:58:00,
S100350,U41417,mobile,organic_search,South,add_to_cart,2025-11-12 10:02:00,
S100351,U17688,mobile,organic_search,West,view_product,2025-11-01 22:38:00,
S100352,U35993,mobile,social,South,view_product,2025-12-10 10:49:00,
S100353,U40556,mobile,direct,East,view_product,2025-11-09 08:23:00,
S100354,U42589,mobile,email,West,view_product,2025-10-13 23:30:00,
S100355,U30986,desktop,paid_ads,South,view_product,2025-11-17 10:26:00,
S100355,U30986,desktop,paid_ads,South,add_to_cart,2025-11-17 10:30:00,
S100356,U11062,mobile,paid_ads,East,view_product,2025-12-10 18:37:00,
S100357,U29345,mobile,social,South,view_product,2025-10-26 10:14:00,
S100358,U26104,desktop,social,West,view_product,2025-12-10 20:43:00,
S100359,U42022,mobile,email,West,view_product,2025-11-28 05:46:00,
S100360,U21092,tablet,organic_search,South,view_product,2025-12-09 15:11:00,
S100361,U13849,mobile,email,North,view_product,2025-10-10 21:03:00,
S100362,U37026,mobile,direct,South,view_product,2025-12-20 07:04:00,
S100363,U10599,mobile,direct,South,view_product,2025-12-04 14:23:00,
S100363,U10599,mobile,direct,South,add_to_cart,2025-12-04 14:31:00,
S100364,U11030,mobile,organic_search,North,view_product,2025-12-08 17:26:00,
S100364,U11030,mobile,organic_search,North,add_to_cart,2025-12-08 17:31:00,
S100364,U11030,mobile,organic_search,North,checkout_start,2025-12-08 17:34:00,
S100364,U11030,mobile,organic_search,North,purchase,2025-12-08 17:41:00,180.26
S100365,U21748,mobile,direct,North,view_product,2025-10-13 16:09:00,
S100365,U21748,mobile,direct,North,add_to_cart,2025-10-13 16:14:00,
S100366,U27519,desktop,paid_ads,West,view_product,2025-10-11 11:25:00,
S100367,U25938,mobile,direct,South,view_product,2025-11-08 21:52:00,
S100368,U12076,mobile,direct,North,view_product,2025-11-21 12:24:00,
S100369,U13677,mobile,paid_ads,North,view_product,2025-12-29 05:05:00,
S100370,U38436,mobile,organic_search,East,view_product,2025-12-12 03:57:00,
S100371,U12788,desktop,paid_ads,South,view_product,2025-10-28 22:56:00,
S100372,U27766,mobile,direct,North,view_product,2025-10-10 21:59:00,
S100372,U27766,mobile,direct,North,add_to_cart,2025-10-10 22:00:00,
S100372,U27766,mobile,direct,North,checkout_start,2025-10-10 22:03:00,
S100372,U27766,mobile,direct,North,purchase,2025-10-10 22:07:00,135.34
S100373,U36102,mobile,paid_ads,North,view_product,2025-11-08 05:36:00,
S100374,U35503,desktop,email,East,view_product,2025-11-19 23:08:00,
S100375,U15139,mobile,social,East,view_product,2025-10-07 03:27:00,
S100376,U14981,desktop,organic_search,East,view_product,2025-12-17 19:38:00,
S100377,U31389,mobile,direct,North,view_product,2025-12-21 08:50:00,
S100378,U42152,desktop,paid_ads,South,view_product,2025-11-15 17:24:00,
S100379,U34908,desktop,direct,North,view_product,2025-12-19 09:51:00,
S100379,U34908,desktop,direct,North,add_to_cart,2025-12-19 09:53:00,
S100379,U34908,desktop,direct,North,checkout_start,2025-12-19 09:55:00,
S100379,U34908,desktop,direct,North,purchase,2025-12-19 09:58:00,166.63
S100380,U30753,mobile,organic_search,East,view_product,2025-10-14 02:00:00,
S100381,U39146,mobile,email,East,view_product,2025-11-04 03:08:00,
S100381,U39146,mobile,email,East,add_to_cart,2025-11-04 03:15:00,
S100381,U39146,mobile,email,East,checkout_start,2025-11-04 03:20:00,
S100381,U39146,mobile,email,East,purchase,2025-11-04 03:22:00,20.38
S100382,U33194,mobile,paid_ads,North,view_product,2025-12-16 19:50:00,
S100383,U35246,desktop,direct,North,view_product,2025-11-07 13:24:00,
S100384,U25908,mobile,direct,South,view_product,2025-12-27 12:10:00,
S100384,U25908,mobile,direct,South,add_to_cart,2025-12-27 12:15:00,
S100384,U25908,mobile,direct,South,checkout_start,2025-12-27 12:17:00,
S100384,U25908,mobile,direct,South,purchase,2025-12-27 12:24:00,71.57
S100385,U29644,mobile,direct,West,view_product,2025-10-10 11:16:00,
S100386,U42492,mobile,paid_ads,South,view_product,2025-11-28 03:08:00,
S100387,U35932,desktop,organic_search,East,view_product,2025-12-19 12:51:00,
S100388,U38850,mobile,email,East,view_product,2025-11-25 20:38:00,
S100388,U38850,mobile,email,East,add_to_cart,2025-11-25 20:44:00,
S100388,U38850,mobile,email,East,checkout_start,2025-11-25 20:50:00,
S100388,U38850,mobile,email,East,purchase,2025-11-25 20:56:00,51.42
S100389,U36099,desktop,email,East,view_product,2025-11-07 23:44:00,
S100390,U25887,desktop,paid_ads,East,view_product,2025-11-18 08:52:00,
S100391,U33921,mobile,organic_search,North,view_product,2025-12-12 06:37:00,
S100392,U21791,mobile,social,North,view_product,2025-11-29 22:13:00,
S100393,U29092,desktop,paid_ads,North,view_product,2025-11-22 21:31:00,
S100393,U29092,desktop,paid_ads,North,add_to_cart,2025-11-22 21:36:00,
S100393,U29092,desktop,paid_ads,North,checkout_start,2025-11-22 21:42:00,
S100393,U29092,desktop,paid_ads,North,purchase,2025-11-22 21:49:00,176.76
S100394,U14847,mobile,social,West,view_product,2025-12-16 15:37:00,
S100395,U43201,mobile,paid_ads,West,view_product,2025-12-09 01:50:00,
S100396,U15569,mobile,email,North,view_product,2025-11-01 21:42:00,
S100397,U12903,mobile,direct,West,view_product,2025-11-12 13:06:00,
S100397,U12903,mobile,direct,West,add_to_cart,2025-11-12 13:11:00,
S100397,U12903,mobile,direct,West,checkout_start,2025-11-12 13:17:00,
S100397,U12903,mobile,direct,West,purchase,2025-11-12 13:27:00,155.97
